Maximum_error,thermal_zone,Date_imputed,vanishing_time,Time of maximum error,Time_for_maximum_error,Time from maximum to tolerated error
0.3557177957185651,N2AU101,2018-04-07 06:40:00,0.7986111111111112,2018-04-07 16:20:00,0 days 09:40:00,0 days 09:30:00
0.1967292904547832,N2AU101,2018-04-15 06:30:00,0.6319444444444444,2018-04-15 14:50:00,0 days 08:20:00,0 days 06:50:00
0.4993009726948969,N2AU101,2018-04-23 06:20:00,2.868055555555556,2018-04-23 16:10:00,0 days 09:50:00,2 days 11:00:00
0.1555483974299569,N2AU101,2018-05-01 06:20:00,0.9375,2018-05-01 16:50:00,0 days 10:30:00,0 days 12:00:00
0.1802273306686608,N2AU101,2018-05-09 06:10:00,0.6319444444444444,2018-05-09 13:40:00,0 days 07:30:00,0 days 07:40:00
0.4677645764995404,N2AU101,2018-05-17 06:10:00,3.0902777777777777,2018-05-17 16:40:00,0 days 10:30:00,2 days 15:40:00
0.2278196691219598,N2AU101,2018-05-25 06:10:00,1.6458333333333337,2018-05-25 17:40:00,0 days 11:30:00,1 days 04:00:00
0.1391324352934688,N2AU101,2018-06-02 06:10:00,0.6319444444444444,2018-06-02 14:00:00,0 days 07:50:00,0 days 07:20:00
0.304788386045228,N2AU101,2018-06-10 06:10:00,1.6388888888888888,2018-06-10 16:50:00,0 days 10:40:00,1 days 04:40:00
1.3514963923353065,N2AU101,2018-06-18 06:10:00,6.375,2018-06-18 16:40:00,0 days 10:30:00,5 days 22:30:00
0.5654249760662964,N2AU101,2018-06-26 06:10:00,1.3125,2018-06-26 11:10:00,0 days 05:00:00,1 days 02:30:00
0.1992426956990094,N2AU101,2018-07-04 06:10:00,0.6319444444444444,2018-07-04 09:00:00,0 days 02:50:00,0 days 12:20:00
0.3092922144647794,N2AU101,2018-07-12 06:20:00,1.625,2018-07-12 14:20:00,0 days 08:00:00,1 days 07:00:00
0.2239487628344036,N2AU101,2018-07-20 06:20:00,0.6527777777777778,2018-07-20 17:00:00,0 days 10:40:00,0 days 05:00:00
0.2382447564365968,N2AU101,2018-07-28 06:20:00,1.5416666666666663,2018-07-28 18:20:00,0 days 12:00:00,1 days 01:00:00
0.266107224533215,N2AU101,2018-08-05 06:20:00,1.4236111111111112,2018-08-05 17:10:00,0 days 10:50:00,0 days 23:20:00
0.2738914495715221,N2AU101,2018-08-13 06:30:00,1.1597222222222223,2018-08-13 17:10:00,0 days 10:40:00,0 days 17:10:00
0.2621954874028454,N2AU101,2018-08-21 06:30:00,0.6319444444444444,2018-08-21 13:30:00,0 days 07:00:00,0 days 08:10:00
0.4209185769681589,N2AU101,2018-08-29 06:30:00,3.0069444444444446,2018-08-29 17:30:00,0 days 11:00:00,2 days 13:10:00
0.42744559413606,N2AU101,2018-09-06 06:30:00,0.7916666666666666,2018-09-06 13:00:00,0 days 06:30:00,0 days 12:30:00
0.4136003746000156,N2AU101,2018-09-14 06:30:00,1.8888888888888888,2018-09-14 15:40:00,0 days 09:10:00,1 days 12:10:00
0.5473498641881314,N2AU101,2018-09-22 06:40:00,1.4652777777777777,2018-09-22 14:00:00,0 days 07:20:00,1 days 03:50:00
0.3307645735922726,N2AU101,2018-09-30 06:40:00,1.8819444444444444,2018-09-30 15:50:00,0 days 09:10:00,1 days 12:00:00
0.5680404186050296,N2AU101,2018-10-08 06:40:00,1.8611111111111112,2018-10-08 09:50:00,0 days 03:10:00,1 days 17:30:00
0.4744697118942014,N2AU101,2018-10-16 06:40:00,1.4791666666666667,2018-10-16 13:40:00,0 days 07:00:00,1 days 04:30:00
0.2528758492884257,N2AU101,2018-10-24 06:40:00,1.4583333333333333,2018-10-24 13:50:00,0 days 07:10:00,1 days 03:50:00
0.8443547869938257,N2AU101,2018-11-01 06:50:00,3.326388888888889,2018-11-01 14:20:00,0 days 07:30:00,3 days 00:20:00
0.2110861605098293,N2AU101,2018-11-09 06:50:00,0.6319444444444444,2018-11-09 12:50:00,0 days 06:00:00,0 days 09:10:00
0.2260464816242731,N2AU101,2018-11-17 07:00:00,0.6319444444444444,2018-11-17 13:30:00,0 days 06:30:00,0 days 08:40:00
0.3459847022817506,N2AU101,2018-11-25 07:00:00,1.7361111111111112,2018-11-25 18:10:00,0 days 11:10:00,1 days 06:30:00
0.2251352219093263,N2AU101,2018-12-03 07:00:00,0.6319444444444444,2018-12-03 09:00:00,0 days 02:00:00,0 days 13:10:00
0.6168244818363533,N2AU101,2018-12-11 07:10:00,2.5347222222222223,2018-12-11 13:20:00,0 days 06:10:00,2 days 06:40:00
0.3896352521983353,N2AU101,2018-12-19 07:10:00,2.1527777777777777,2018-12-19 17:20:00,0 days 10:10:00,1 days 17:30:00
0.5168260257567994,N2AU101,2018-12-27 07:20:00,2.1597222222222223,2018-12-27 12:30:00,0 days 05:10:00,1 days 22:40:00
2.208547102921422,N2AU102,2018-01-01 07:20:00,5.833333333333333,2018-01-01 18:00:00,0 days 10:40:00,5 days 09:20:00
0.1165166987239842,N2AU102,2018-01-09 07:20:00,0.6319444444444444,2018-01-09 17:30:00,0 days 10:10:00,0 days 05:00:00
0.4512753166087968,N2AU102,2018-01-17 07:20:00,2.3194444444444446,2018-01-17 16:10:00,0 days 08:50:00,1 days 22:50:00
0.7881531050812072,N2AU102,2018-01-25 07:20:00,2.1597222222222223,2018-01-25 14:20:00,0 days 07:00:00,1 days 20:50:00
0.3742045146023933,N2AU102,2018-02-02 07:20:00,1.4097222222222223,2018-02-02 15:20:00,0 days 08:00:00,1 days 01:50:00
0.4086491488633186,N2AU102,2018-02-10 07:20:00,2.0277777777777777,2018-02-10 15:10:00,0 days 07:50:00,1 days 16:50:00
0.1205562168365013,N2AU102,2018-02-18 07:10:00,0.6319444444444444,2018-02-18 18:10:00,0 days 11:00:00,0 days 04:10:00
0.4286401526775805,N2AU102,2018-02-26 07:10:00,2.1597222222222223,2018-02-26 17:30:00,0 days 10:20:00,1 days 17:30:00
0.0435816117585119,N2AU102,2018-03-06 07:00:00,0.6319444444444444,2018-03-06 13:40:00,0 days 06:40:00,0 days 08:30:00
0.1068127643639691,N2AU102,2018-03-14 07:00:00,0.75,2018-03-14 11:00:00,0 days 04:00:00,0 days 14:00:00
0.336641418954315,N2AU102,2018-03-22 06:50:00,2.2777777777777777,2018-03-22 16:00:00,0 days 09:10:00,1 days 21:30:00
0.0861233787876045,N2AU102,2018-03-30 06:40:00,0.6319444444444444,2018-03-30 11:20:00,0 days 04:40:00,0 days 10:30:00
0.3273979418916077,N2AU102,2018-04-07 06:40:00,0.7569444444444444,2018-04-07 16:20:00,0 days 09:40:00,0 days 08:30:00
0.1869536568124097,N2AU102,2018-04-15 06:30:00,0.6319444444444444,2018-04-15 14:50:00,0 days 08:20:00,0 days 06:50:00
0.4654083825030142,N2AU102,2018-04-23 06:20:00,2.8819444444444446,2018-04-23 16:10:00,0 days 09:50:00,2 days 11:20:00
0.1459044902248045,N2AU102,2018-05-01 06:20:00,0.9375,2018-05-01 16:50:00,0 days 10:30:00,0 days 12:00:00
0.136530142900817,N2AU102,2018-05-09 06:10:00,0.6319444444444444,2018-05-09 13:40:00,0 days 07:30:00,0 days 07:40:00
0.4382260172841157,N2AU102,2018-05-17 06:10:00,3.125,2018-05-17 16:40:00,0 days 10:30:00,2 days 16:30:00
0.2185667025080313,N2AU102,2018-05-25 06:10:00,1.6388888888888888,2018-05-25 17:40:00,0 days 11:30:00,1 days 03:50:00
0.133112984519137,N2AU102,2018-06-02 06:10:00,0.6319444444444444,2018-06-02 14:00:00,0 days 07:50:00,0 days 07:20:00
0.2921633021373608,N2AU102,2018-06-10 06:10:00,1.6388888888888888,2018-06-10 16:50:00,0 days 10:40:00,1 days 04:40:00
1.2941743213636911,N2AU102,2018-06-18 06:10:00,6.430555555555555,2018-06-18 16:40:00,0 days 10:30:00,5 days 23:50:00
0.5602294846857632,N2AU102,2018-06-26 06:10:00,1.3888888888888888,2018-06-26 11:10:00,0 days 05:00:00,1 days 04:20:00
0.1866756829360589,N2AU102,2018-07-04 06:10:00,0.6736111111111112,2018-07-04 09:00:00,0 days 02:50:00,0 days 13:20:00
0.2958862207411314,N2AU102,2018-07-12 06:20:00,1.625,2018-07-12 14:20:00,0 days 08:00:00,1 days 07:00:00
0.216383916638911,N2AU102,2018-07-20 06:20:00,0.6458333333333334,2018-07-20 17:00:00,0 days 10:40:00,0 days 04:50:00
0.2303420653528611,N2AU102,2018-07-28 06:20:00,1.5555555555555556,2018-07-28 18:20:00,0 days 12:00:00,1 days 01:20:00
0.2500250811059068,N2AU102,2018-08-05 06:20:00,1.3888888888888888,2018-08-05 17:10:00,0 days 10:50:00,0 days 22:30:00
0.2546493863177055,N2AU102,2018-08-13 06:30:00,1.1041666666666667,2018-08-13 17:10:00,0 days 10:40:00,0 days 15:50:00
0.2797593302699255,N2AU102,2018-08-21 06:30:00,0.6319444444444444,2018-08-21 10:50:00,0 days 04:20:00,0 days 10:50:00
0.3985756244501814,N2AU102,2018-08-29 06:30:00,3.013888888888889,2018-08-29 17:30:00,0 days 11:00:00,2 days 13:20:00
0.9295297790431613,N2AU102,2018-09-06 06:30:00,0.7291666666666666,2018-09-06 10:20:00,0 days 03:50:00,0 days 13:40:00
0.3910680689255734,N2AU102,2018-09-14 06:30:00,1.8472222222222223,2018-09-14 15:40:00,0 days 09:10:00,1 days 11:10:00
0.5190862099915385,N2AU102,2018-09-22 06:40:00,1.4236111111111112,2018-09-22 14:00:00,0 days 07:20:00,1 days 02:50:00
0.3145803191335758,N2AU102,2018-09-30 06:40:00,1.8472222222222223,2018-09-30 15:50:00,0 days 09:10:00,1 days 11:10:00
0.5255066935751991,N2AU102,2018-10-08 06:40:00,1.8125,2018-10-08 09:50:00,0 days 03:10:00,1 days 16:20:00
0.4443193244615671,N2AU102,2018-10-16 06:40:00,1.4097222222222223,2018-10-16 13:40:00,0 days 07:00:00,1 days 02:50:00
0.2364505259146767,N2AU102,2018-10-24 06:40:00,1.4097222222222223,2018-10-24 13:50:00,0 days 07:10:00,1 days 02:40:00
0.7908356495490096,N2AU102,2018-11-01 06:50:00,3.326388888888889,2018-11-01 14:20:00,0 days 07:30:00,3 days 00:20:00
0.2103419804770609,N2AU102,2018-11-09 06:50:00,0.6319444444444444,2018-11-09 12:50:00,0 days 06:00:00,0 days 09:10:00
0.2176219679365196,N2AU102,2018-11-17 07:00:00,0.6319444444444444,2018-11-17 13:30:00,0 days 06:30:00,0 days 08:40:00
0.3298105474945032,N2AU102,2018-11-25 07:00:00,1.6944444444444444,2018-11-25 18:10:00,0 days 11:10:00,1 days 05:30:00
0.2176575424045488,N2AU102,2018-12-03 07:00:00,0.6319444444444444,2018-12-03 09:00:00,0 days 02:00:00,0 days 13:10:00
0.5049691113973829,N2AU102,2018-12-11 07:10:00,2.5347222222222223,2018-12-11 13:40:00,0 days 06:30:00,2 days 06:20:00
0.368680200115854,N2AU102,2018-12-19 07:10:00,2.1319444444444446,2018-12-19 17:20:00,0 days 10:10:00,1 days 17:00:00
0.482846536681123,N2AU102,2018-12-27 07:20:00,2.125,2018-12-27 12:30:00,0 days 05:10:00,1 days 21:50:00
2.300732202785543,N2AU103,2018-01-01 07:20:00,5.840277777777778,2018-01-01 18:00:00,0 days 10:40:00,5 days 09:30:00
0.1223371460471121,N2AU103,2018-01-09 07:20:00,0.6319444444444444,2018-01-09 17:30:00,0 days 10:10:00,0 days 05:00:00
0.4709266006045034,N2AU103,2018-01-17 07:20:00,2.361111111111111,2018-01-17 16:10:00,0 days 08:50:00,1 days 23:50:00
0.8538043284242818,N2AU103,2018-01-25 07:20:00,2.1875,2018-01-25 14:20:00,0 days 07:00:00,1 days 21:30:00
0.3869357547121979,N2AU103,2018-02-02 07:20:00,1.4375,2018-02-02 15:20:00,0 days 08:00:00,1 days 02:30:00
0.4322096080826902,N2AU103,2018-02-10 07:20:00,2.076388888888889,2018-02-10 15:10:00,0 days 07:50:00,1 days 18:00:00
0.1272364706485405,N2AU103,2018-02-18 07:10:00,0.6319444444444444,2018-02-18 18:10:00,0 days 11:00:00,0 days 04:10:00
0.4563138709648981,N2AU103,2018-02-26 07:10:00,2.1875,2018-02-26 17:10:00,0 days 10:00:00,1 days 18:30:00
0.0456686537378274,N2AU103,2018-03-06 07:00:00,0.6319444444444444,2018-03-06 17:50:00,0 days 10:50:00,0 days 04:20:00
0.1105086427817809,N2AU103,2018-03-14 07:00:00,0.75,2018-03-14 11:00:00,0 days 04:00:00,0 days 14:00:00
0.3410738294281543,N2AU103,2018-03-22 06:50:00,2.305555555555556,2018-03-22 16:00:00,0 days 09:10:00,1 days 22:10:00
0.0896869012478482,N2AU103,2018-03-30 06:40:00,0.6319444444444444,2018-03-30 11:20:00,0 days 04:40:00,0 days 10:30:00
0.3450137236354393,N2AU103,2018-04-07 06:40:00,0.7777777777777778,2018-04-07 16:20:00,0 days 09:40:00,0 days 09:00:00
0.1930997493927648,N2AU103,2018-04-15 06:30:00,0.6319444444444444,2018-04-15 14:50:00,0 days 08:20:00,0 days 06:50:00
0.4950652997329321,N2AU103,2018-04-23 06:20:00,2.9444444444444446,2018-04-23 16:10:00,0 days 09:50:00,2 days 12:50:00
0.1506083737495132,N2AU103,2018-05-01 06:20:00,0.9444444444444444,2018-05-01 16:50:00,0 days 10:30:00,0 days 12:10:00
0.1740580371588507,N2AU103,2018-05-09 06:10:00,0.6319444444444444,2018-05-09 13:40:00,0 days 07:30:00,0 days 07:40:00
0.4571478856984186,N2AU103,2018-05-17 06:10:00,3.180555555555556,2018-05-17 16:40:00,0 days 10:30:00,2 days 17:50:00
0.2246412198364034,N2AU103,2018-05-25 06:10:00,1.8472222222222223,2018-05-25 17:40:00,0 days 11:30:00,1 days 08:50:00
0.1367966895822405,N2AU103,2018-06-02 06:10:00,0.6319444444444444,2018-06-02 14:00:00,0 days 07:50:00,0 days 07:20:00
0.302664724332498,N2AU103,2018-06-10 06:10:00,1.6597222222222223,2018-06-10 16:50:00,0 days 10:40:00,1 days 05:10:00
1.4038006531603493,N2AU103,2018-06-18 06:10:00,6.458333333333333,2018-06-18 17:00:00,0 days 10:50:00,6 days 00:10:00
0.5829724808270065,N2AU103,2018-06-26 06:10:00,1.3333333333333333,2018-06-26 11:10:00,0 days 05:00:00,1 days 03:00:00
0.1951685005769938,N2AU103,2018-07-04 06:10:00,0.6736111111111112,2018-07-04 09:00:00,0 days 02:50:00,0 days 13:20:00
0.304666713567304,N2AU103,2018-07-12 06:20:00,1.7916666666666663,2018-07-12 14:20:00,0 days 08:00:00,1 days 11:00:00
0.2223365570232651,N2AU103,2018-07-20 06:20:00,0.6458333333333334,2018-07-20 17:00:00,0 days 10:40:00,0 days 04:50:00
0.2370182470563691,N2AU103,2018-07-28 06:20:00,1.7777777777777777,2018-07-28 18:20:00,0 days 12:00:00,1 days 06:40:00
0.259811598715796,N2AU103,2018-08-05 06:20:00,1.3611111111111112,2018-08-05 17:10:00,0 days 10:50:00,0 days 21:50:00
0.2416266449073134,N2AU103,2018-08-13 06:30:00,1.2638888888888888,2018-08-13 17:20:00,0 days 10:50:00,0 days 19:30:00
0.2876670405020114,N2AU103,2018-08-21 06:30:00,0.6319444444444444,2018-08-21 10:50:00,0 days 04:20:00,0 days 10:50:00
0.4128075991134139,N2AU103,2018-08-29 06:30:00,3.0694444444444446,2018-08-29 17:30:00,0 days 11:00:00,2 days 14:40:00
0.960062522444222,N2AU103,2018-09-06 06:30:00,0.7361111111111112,2018-09-06 10:20:00,0 days 03:50:00,0 days 13:50:00
0.40595368565344,N2AU103,2018-09-14 06:30:00,1.9027777777777777,2018-09-14 15:40:00,0 days 09:10:00,1 days 12:30:00
0.5372030405683823,N2AU103,2018-09-22 06:40:00,1.5763888888888888,2018-09-22 14:00:00,0 days 07:20:00,1 days 06:30:00
0.3244493588644914,N2AU103,2018-09-30 06:40:00,1.9236111111111112,2018-09-30 15:50:00,0 days 09:10:00,1 days 13:00:00
0.5534650745431158,N2AU103,2018-10-08 06:40:00,1.875,2018-10-08 09:50:00,0 days 03:10:00,1 days 17:50:00
0.4646433932368765,N2AU103,2018-10-16 06:40:00,1.4930555555555556,2018-10-16 13:40:00,0 days 07:00:00,1 days 04:50:00
0.248732760597516,N2AU103,2018-10-24 06:40:00,1.4583333333333333,2018-10-24 13:50:00,0 days 07:10:00,1 days 03:50:00
0.8477218579019166,N2AU103,2018-11-01 06:50:00,3.368055555555556,2018-11-01 14:10:00,0 days 07:20:00,3 days 01:30:00
0.2145112860223541,N2AU103,2018-11-09 06:50:00,0.6319444444444444,2018-11-09 12:50:00,0 days 06:00:00,0 days 09:10:00
0.2231927290973132,N2AU103,2018-11-17 07:00:00,0.6319444444444444,2018-11-17 13:30:00,0 days 06:30:00,0 days 08:40:00
0.3409987737469748,N2AU103,2018-11-25 07:00:00,1.7569444444444444,2018-11-25 18:10:00,0 days 11:10:00,1 days 07:00:00
0.2247975572228782,N2AU103,2018-12-03 07:00:00,0.6319444444444444,2018-12-03 12:20:00,0 days 05:20:00,0 days 09:50:00
0.5940698287485944,N2AU103,2018-12-11 07:10:00,2.673611111111111,2018-12-11 13:40:00,0 days 06:30:00,2 days 09:40:00
0.3817252955606847,N2AU103,2018-12-19 07:10:00,2.1666666666666665,2018-12-19 17:20:00,0 days 10:10:00,1 days 17:50:00
0.5030105055413934,N2AU103,2018-12-27 07:20:00,2.173611111111111,2018-12-27 12:30:00,0 days 05:10:00,1 days 23:00:00
1.4605354975293992,N2AU201,2018-01-01 07:20:00,5.125,2018-01-05 10:20:00,4 days 03:00:00,1 days 00:00:00
0.0728577688809473,N2AU201,2018-01-09 07:20:00,0.6319444444444444,2018-01-09 08:50:00,0 days 01:30:00,0 days 13:40:00
0.1895482893446036,N2AU201,2018-01-17 07:20:00,1.3194444444444444,2018-01-17 14:50:00,0 days 07:30:00,1 days 00:10:00
0.2991871171196578,N2AU201,2018-01-25 07:20:00,0.6319444444444444,2018-01-25 14:20:00,0 days 07:00:00,0 days 08:10:00
1.2877117825673885,N2AU201,2018-02-02 07:20:00,0.6319444444444444,2018-02-02 10:20:00,0 days 03:00:00,0 days 12:10:00
0.1524843649191041,N2AU201,2018-02-10 07:20:00,0.6319444444444444,2018-02-10 17:10:00,0 days 09:50:00,0 days 05:20:00
0.0477924457359044,N2AU201,2018-02-18 07:10:00,0.6319444444444444,2018-02-18 17:30:00,0 days 10:20:00,0 days 04:50:00
0.2353560768834199,N2AU201,2018-02-26 07:10:00,1.2777777777777777,2018-02-26 17:20:00,0 days 10:10:00,0 days 20:30:00
0.0332551321436866,N2AU201,2018-03-06 07:00:00,0.6319444444444444,2018-03-06 17:50:00,0 days 10:50:00,0 days 04:20:00
0.0578957509657982,N2AU201,2018-03-14 07:00:00,0.6388888888888888,2018-03-14 14:10:00,0 days 07:10:00,0 days 08:10:00
1.436255821281453,N2AU201,2018-03-22 06:50:00,1.7569444444444444,2018-03-23 10:20:00,1 days 03:30:00,0 days 14:40:00
0.0465148128389429,N2AU201,2018-03-30 06:40:00,0.6319444444444444,2018-03-30 11:30:00,0 days 04:50:00,0 days 10:20:00
0.2243602069961703,N2AU201,2018-04-07 06:40:00,0.6319444444444444,2018-04-07 16:20:00,0 days 09:40:00,0 days 05:30:00
0.1287975512498711,N2AU201,2018-04-15 06:30:00,0.6805555555555556,2018-04-15 14:50:00,0 days 08:20:00,0 days 08:00:00
0.3543349812090319,N2AU201,2018-04-23 06:20:00,2.5,2018-04-23 16:00:00,0 days 09:40:00,2 days 02:20:00
0.1290330757506126,N2AU201,2018-05-01 06:20:00,0.8958333333333334,2018-05-01 16:50:00,0 days 10:30:00,0 days 11:00:00
0.1037183305054867,N2AU201,2018-05-09 06:10:00,0.6319444444444444,2018-05-09 13:40:00,0 days 07:30:00,0 days 07:40:00
0.3792368940450927,N2AU201,2018-05-17 06:10:00,3.0,2018-05-17 16:20:00,0 days 10:10:00,2 days 13:50:00
0.1916168912540179,N2AU201,2018-05-25 06:10:00,1.5763888888888888,2018-05-25 17:40:00,0 days 11:30:00,1 days 02:20:00
0.1277380554711804,N2AU201,2018-06-02 06:10:00,0.6319444444444444,2018-06-02 14:00:00,0 days 07:50:00,0 days 07:20:00
0.415026192808174,N2AU201,2018-06-10 06:10:00,1.6527777777777777,2018-06-11 18:50:00,1 days 12:40:00,0 days 03:00:00
1.2680766044365583,N2AU201,2018-06-18 06:10:00,6.326388888888889,2018-06-18 16:40:00,0 days 10:30:00,5 days 21:20:00
0.5385546587080015,N2AU201,2018-06-26 06:10:00,1.375,2018-06-26 11:10:00,0 days 05:00:00,1 days 04:00:00
0.2077378119844652,N2AU201,2018-07-04 06:10:00,0.6388888888888888,2018-07-04 09:00:00,0 days 02:50:00,0 days 12:30:00
0.3071227073394773,N2AU201,2018-07-12 06:20:00,1.9652777777777777,2018-07-12 14:10:00,0 days 07:50:00,1 days 15:20:00
0.2017191948550767,N2AU201,2018-07-20 06:20:00,0.6458333333333334,2018-07-20 16:50:00,0 days 10:30:00,0 days 05:00:00
0.1956268698491428,N2AU201,2018-07-28 06:20:00,1.4236111111111112,2018-07-28 18:20:00,0 days 12:00:00,0 days 22:10:00
0.2277459973595306,N2AU201,2018-08-05 06:20:00,1.1458333333333333,2018-08-05 09:50:00,0 days 03:30:00,1 days 00:00:00
0.2074936059634993,N2AU201,2018-08-13 06:30:00,1.0694444444444444,2018-08-13 17:10:00,0 days 10:40:00,0 days 15:00:00
0.1635462503778093,N2AU201,2018-08-21 06:30:00,0.6319444444444444,2018-08-21 13:30:00,0 days 07:00:00,0 days 08:10:00
0.3131250289993446,N2AU201,2018-08-29 06:30:00,2.7291666666666665,2018-08-29 17:30:00,0 days 11:00:00,2 days 06:30:00
0.2277224911033144,N2AU201,2018-09-06 06:30:00,0.6319444444444444,2018-09-06 13:00:00,0 days 06:30:00,0 days 08:40:00
0.2113698423699119,N2AU201,2018-09-14 06:30:00,0.9305555555555556,2018-09-14 15:40:00,0 days 09:10:00,0 days 13:10:00
0.2945961689643432,N2AU201,2018-09-22 06:40:00,1.0555555555555556,2018-09-22 14:00:00,0 days 07:20:00,0 days 18:00:00
0.1805136866279966,N2AU201,2018-09-30 06:40:00,1.125,2018-09-30 16:00:00,0 days 09:20:00,0 days 17:40:00
0.2684882354727271,N2AU201,2018-10-08 06:40:00,1.0138888888888888,2018-10-08 09:50:00,0 days 03:10:00,0 days 21:10:00
0.1807794275236709,N2AU201,2018-10-16 06:40:00,0.6319444444444444,2018-10-16 13:40:00,0 days 07:00:00,0 days 08:10:00
0.1327498370835016,N2AU201,2018-10-24 06:40:00,0.6319444444444444,2018-10-24 13:50:00,0 days 07:10:00,0 days 08:00:00
0.3247831183229834,N2AU201,2018-11-01 06:50:00,2.361111111111111,2018-11-01 14:20:00,0 days 07:30:00,2 days 01:10:00
0.0611308709205324,N2AU201,2018-11-09 06:50:00,0.9861111111111112,2018-11-09 12:50:00,0 days 06:00:00,0 days 17:40:00
0.1430736978992328,N2AU201,2018-11-17 07:00:00,0.6319444444444444,2018-11-17 13:50:00,0 days 06:50:00,0 days 08:20:00
0.1400203563921991,N2AU201,2018-11-25 07:00:00,0.6319444444444444,2018-11-25 18:10:00,0 days 11:10:00,0 days 04:00:00
0.1198033345062903,N2AU201,2018-12-03 07:00:00,1.0277777777777777,2018-12-03 09:00:00,0 days 02:00:00,0 days 22:40:00
0.2290936662940694,N2AU201,2018-12-11 07:10:00,1.7638888888888888,2018-12-11 13:40:00,0 days 06:30:00,1 days 11:50:00
0.1455966611387218,N2AU201,2018-12-19 07:10:00,1.0833333333333333,2018-12-19 17:30:00,0 days 10:20:00,0 days 15:40:00
0.181085356003372,N2AU201,2018-12-27 07:20:00,0.7777777777777778,2018-12-27 13:00:00,0 days 05:40:00,0 days 13:00:00
0.4926128884696084,N2AU202,2018-01-01 07:20:00,5.777777777777778,2018-01-01 18:50:00,0 days 11:30:00,5 days 07:10:00
0.2089070493828693,N2AU202,2018-01-09 07:20:00,0.6736111111111112,2018-01-09 08:40:00,0 days 01:20:00,0 days 14:50:00
0.2195402015313519,N2AU202,2018-01-17 07:20:00,1.9097222222222223,2018-01-17 15:00:00,0 days 07:40:00,1 days 14:10:00
0.5300093511494097,N2AU202,2018-01-25 07:20:00,0.9236111111111112,2018-01-25 11:50:00,0 days 04:30:00,0 days 17:40:00
0.1699468672604815,N2AU202,2018-02-02 07:20:00,0.6319444444444444,2018-02-02 15:40:00,0 days 08:20:00,0 days 06:50:00
0.1617226505557987,N2AU202,2018-02-10 07:20:00,0.6736111111111112,2018-02-10 17:10:00,0 days 09:50:00,0 days 06:20:00
0.0510100157030599,N2AU202,2018-02-18 07:10:00,0.6319444444444444,2018-02-18 17:30:00,0 days 10:20:00,0 days 04:50:00
0.2123899380007827,N2AU202,2018-02-26 07:10:00,1.7708333333333337,2018-02-26 17:40:00,0 days 10:30:00,1 days 08:00:00
0.03570862673077,N2AU202,2018-03-06 07:00:00,0.6319444444444444,2018-03-06 17:50:00,0 days 10:50:00,0 days 04:20:00
0.0617149609594989,N2AU202,2018-03-14 07:00:00,0.7013888888888888,2018-03-14 14:20:00,0 days 07:20:00,0 days 09:30:00
0.2102555962584951,N2AU202,2018-03-22 06:50:00,2.173611111111111,2018-03-22 16:10:00,0 days 09:20:00,1 days 18:50:00
0.0502899253365072,N2AU202,2018-03-30 06:40:00,0.6319444444444444,2018-03-30 14:50:00,0 days 08:10:00,0 days 07:00:00
0.2313227305840541,N2AU202,2018-04-07 06:40:00,0.6319444444444444,2018-04-07 16:20:00,0 days 09:40:00,0 days 05:30:00
0.1399419112345228,N2AU202,2018-04-15 06:30:00,0.6527777777777778,2018-04-15 14:50:00,0 days 08:20:00,0 days 07:20:00
0.3979144465836448,N2AU202,2018-04-23 06:20:00,3.1944444444444446,2018-04-23 16:10:00,0 days 09:50:00,2 days 18:50:00
0.139404723340963,N2AU202,2018-05-01 06:20:00,0.8888888888888888,2018-05-01 16:50:00,0 days 10:30:00,0 days 10:50:00
0.1206098412083243,N2AU202,2018-05-09 06:10:00,0.6319444444444444,2018-05-09 13:40:00,0 days 07:30:00,0 days 07:40:00
0.4236873827487599,N2AU202,2018-05-17 06:10:00,3.4027777777777777,2018-05-17 16:40:00,0 days 10:30:00,2 days 23:10:00
0.2156549910961089,N2AU202,2018-05-25 06:10:00,2.1875,2018-05-25 17:40:00,0 days 11:30:00,1 days 17:00:00
0.1368881824235828,N2AU202,2018-06-02 06:10:00,0.6597222222222222,2018-06-02 14:00:00,0 days 07:50:00,0 days 08:00:00
0.3198581228982604,N2AU202,2018-06-10 06:10:00,2.1666666666666665,2018-06-10 16:50:00,0 days 10:40:00,1 days 17:20:00
1.4109282661268416,N2AU202,2018-06-18 06:10:00,7.048611111111111,2018-06-18 17:00:00,0 days 10:50:00,6 days 14:20:00
1.2523313016820623,N2AU202,2018-06-26 06:10:00,1.6388888888888888,2018-06-26 11:50:00,0 days 05:40:00,1 days 09:40:00
0.2209110180663103,N2AU202,2018-07-04 06:10:00,0.6388888888888888,2018-07-04 09:00:00,0 days 02:50:00,0 days 12:30:00
0.3303736331037399,N2AU202,2018-07-12 06:20:00,2.180555555555556,2018-07-12 14:20:00,0 days 08:00:00,1 days 20:20:00
0.2321019060411906,N2AU202,2018-07-20 06:20:00,0.8263888888888888,2018-07-20 16:50:00,0 days 10:30:00,0 days 09:20:00
0.2478656663867688,N2AU202,2018-07-28 06:20:00,2.1666666666666665,2018-07-28 18:20:00,0 days 12:00:00,1 days 16:00:00
0.240123146052273,N2AU202,2018-08-05 06:20:00,1.4305555555555556,2018-08-05 09:50:00,0 days 03:30:00,1 days 06:50:00
0.2273875052621505,N2AU202,2018-08-13 06:30:00,1.375,2018-08-13 17:20:00,0 days 10:50:00,0 days 22:10:00
