TIMESTAMP,I_dir_Avg,I_glo_Avg,I_dif_Avg,AirTC_Avg,RH,CS106_PB_Avg
2011-03-15 12:50:00,691.2,896.0,261.9,27.63,20.96,876.8324
2011-03-15 13:00:00,697.0,901.0,265.7,27.67,21.48,876.6455
2011-03-15 13:10:00,681.1,887.0,262.5,27.62,21.89,876.4475
2011-03-15 13:20:00,664.5,872.0,264.3,27.61,20.79,876.1866
2011-03-15 13:30:00,664.8,873.0,267.5,27.82,20.45,875.9573
2011-03-15 13:40:00,660.0,876.0,277.7,27.94,20.93,875.8256
2011-03-15 13:50:00,617.9,854.0,292.4,28.48,20.49,875.5155
2011-03-15 14:00:00,592.4,858.0,311.3,28.12,22.4,875.3444
2011-03-15 14:10:00,330.6,674.7,312.6,28.38,21.61,875.1964
2011-03-15 14:20:00,42.78,388.9,281.4,27.27,22.84,875.0333
2011-03-15 14:30:00,21.56,360.6,281.0,26.73,22.23,874.9252
2011-03-15 14:40:00,3.786,318.6,265.8,26.75,21.27,874.5752
2011-03-15 14:50:00,6.998,372.2,313.0,26.84,20.04,874.3942
2011-03-15 15:00:00,98.8,420.3,283.2,27.31,18.34,874.0261
2011-03-15 15:10:00,310.2,599.0,294.7,28.09,17.9,873.9117
2011-03-15 15:20:00,125.5,462.6,295.1,28.18,18.68,873.8307
2011-03-15 15:30:00,185.2,481.6,282.4,28.01,18.03,873.6346
2011-03-15 15:40:00,471.0,614.3,250.9,28.7,17.76,873.519
2011-03-15 15:50:00,119.0,332.2,206.4,28.18,18.31,873.5196
2011-03-15 16:00:00,544.9,564.9,197.7,28.6,16.36,873.3071
2011-03-15 16:10:00,573.5,539.9,174.3,28.68,19.46,873.4694
2011-03-15 16:20:00,499.3,464.0,154.5,28.43,19.33,873.2668
2011-03-15 16:30:00,240.0,281.7,127.7,27.97,19.67,873.5281
2011-03-15 16:40:00,8.34,157.7,126.5,27.47,22.81,873.5271
2011-03-15 16:50:00,72.49,222.7,153.4,26.33,22.84,873.4785
2011-03-15 17:00:00,332.7,344.5,171.5,26.18,21.92,873.4383
2011-03-15 17:10:00,456.0,358.2,155.1,26.37,21.07,873.6423
2011-03-15 17:20:00,330.2,277.3,135.7,26.46,21.2,873.5443
2011-03-15 17:30:00,93.9,169.4,117.6,26.12,21.03,873.6753
2011-03-15 17:40:00,279.6,193.9,98.7,26.14,21.44,873.945
2011-03-15 17:50:00,117.4,127.2,80.6,25.98,21.75,874.0762
2011-03-15 18:00:00,0.371,70.56,60.14,25.67,21.82,874.051
2011-03-15 18:10:00,0.0,46.79,40.79,25.63,21.82,874.0433
2011-03-15 18:20:00,0.0,31.26,27.47,25.7,21.2,874.1415
2011-03-15 18:30:00,24.43,18.41,15.06,25.76,20.66,874.3218
2011-03-15 18:40:00,2.992,8.68,7.192,25.94,21.2,874.4521
2011-03-15 18:50:00,0.0,3.18,2.615,25.85,20.62,874.4114
2011-03-15 19:00:00,0.0,0.757,0.574,25.34,20.76,874.4777
2011-03-15 19:10:00,0.0,0.039,0.001,25.18,20.62,874.5333
2011-03-15 19:20:00,0.0,0.0,0.0,25.11,21.03,874.7988
2011-03-15 19:30:00,0.0,0.0,0.0,25.09,21.27,874.8647
2011-03-15 19:40:00,0.0,0.0,0.0,25.11,22.6,875.0432
2011-03-15 19:50:00,0.0,0.0,0.0,24.68,24.95,875.2244
2011-03-15 20:00:00,0.0,0.0,0.0,24.41,24.68,875.2774
2011-03-15 20:10:00,0.0,0.0,0.0,24.39,24.82,875.3611
2011-03-15 20:20:00,0.0,0.0,0.0,24.39,24.72,875.4847
2011-03-15 20:30:00,0.0,0.0,0.227,24.32,25.43,875.6691
2011-03-15 20:40:00,0.0,0.0,0.006,24.09,26.69,875.8123
2011-03-15 20:50:00,0.0,0.0,0.084,23.94,27.17,875.7769
2011-03-15 21:00:00,0.0,0.0,0.311,23.72,27.24,875.9496
2011-03-15 21:10:00,0.0,0.0,0.092,23.41,29.42,876.166
2011-03-15 21:20:00,0.0,0.0,0.121,23.2,28.78,876.3951
2011-03-15 21:30:00,0.0,0.0,0.312,23.35,28.23,876.7141
2011-03-15 21:40:00,0.0,0.0,0.146,23.31,30.0,877.1213
2011-03-15 21:50:00,0.0,0.0,0.071,23.04,30.07,877.369
2011-03-15 22:00:00,0.0,0.0,0.001,23.09,30.45,877.5757
2011-03-15 22:10:00,0.0,0.0,0.029,23.04,30.48,877.8792
2011-03-15 22:20:00,0.0,0.0,0.312,23.07,30.14,878.1085
2011-03-15 22:30:00,0.008,0.0,0.082,23.2,29.9,878.2811
2011-03-15 22:40:00,0.15,0.0,0.249,23.37,29.77,878.438
2011-03-15 22:50:00,0.0,0.0,0.048,23.25,31.23,878.5775
2011-03-15 23:00:00,0.021,0.003,0.2,23.03,30.92,878.698
2011-03-15 23:10:00,0.0,0.0,0.312,23.07,31.06,878.5508
2011-03-15 23:20:00,0.0,0.0,0.233,22.98,31.78,878.6102
2011-03-15 23:30:00,0.0,0.0,0.025,22.86,32.22,878.5582
2011-03-15 23:40:00,0.0,0.0,0.014,22.73,31.91,878.6793
2011-03-15 23:50:00,0.0,0.0,0.0,22.76,32.08,878.8019
2011-03-16 00:00:00,0.0,0.0,0.183,22.65,32.83,878.9027
2011-03-16 00:10:00,0.0,0.0,0.312,22.33,33.83,878.8498
2011-03-16 00:20:00,0.0,0.0,0.283,22.02,34.27,878.894
2011-03-16 00:30:00,0.0,0.0,0.286,21.89,34.54,878.9661
2011-03-16 00:40:00,0.0,0.0,0.146,21.79,34.68,878.9726
2011-03-16 00:50:00,0.0,0.0,0.265,21.86,33.96,878.8927
2011-03-16 01:00:00,0.004,0.0,0.312,21.93,34.1,879.0488
2011-03-16 01:10:00,0.001,0.0,0.191,21.79,34.13,878.9257
2011-03-16 01:20:00,0.032,0.0,0.308,21.7,34.78,878.7372
2011-03-16 01:30:00,0.0,0.0,0.186,21.55,35.64,878.7778
2011-03-16 01:40:00,0.0,0.0,0.015,20.81,39.18,878.5739
2011-03-16 01:50:00,0.0,0.002,0.181,20.37,38.64,878.5491
2011-03-16 02:00:00,0.0,0.0,0.023,20.18,39.32,878.5821
2011-03-16 02:10:00,0.0,0.0,0.0,19.9,39.69,878.4427
2011-03-16 02:20:00,0.0,0.0,0.0,19.69,39.9,878.451
2011-03-16 02:30:00,0.001,0.0,0.0,19.57,39.49,878.3608
2011-03-16 02:40:00,0.0,0.0,0.0,19.21,40.82,878.3524
2011-03-16 02:50:00,0.0,0.0,0.0,19.02,40.41,878.2388
2011-03-16 03:00:00,0.0,0.0,0.0,18.74,40.95,878.1642
2011-03-16 03:10:00,0.0,0.0,0.0,18.52,42.05,878.2794
2011-03-16 03:20:00,0.0,0.0,0.0,18.32,42.63,878.1725
2011-03-16 03:30:00,0.083,0.0,0.0,18.27,42.25,878.1152
2011-03-16 03:40:00,0.261,0.0,0.0,18.34,43.03,878.041
2011-03-16 03:50:00,0.191,0.001,0.0,18.24,42.63,878.0096
2011-03-16 04:00:00,0.045,0.0,0.0,18.13,43.31,877.9111
2011-03-16 04:10:00,0.0,0.0,0.001,17.91,44.26,878.009
2011-03-16 04:20:00,0.0,0.0,0.001,17.64,44.84,878.0254
2011-03-16 04:30:00,0.0,0.0,0.0,17.49,45.39,877.9672
2011-03-16 04:40:00,0.161,0.135,0.291,17.56,44.06,877.764
2011-03-16 04:50:00,0.324,0.036,0.116,17.73,45.22,877.821
2011-03-16 05:00:00,0.219,0.031,0.073,17.58,44.77,877.8535
2011-03-16 05:10:00,0.176,0.0,0.001,17.56,45.25,877.6319
2011-03-16 05:20:00,0.0,0.0,0.0,17.2,46.14,877.7562
2011-03-16 05:30:00,0.0,0.021,0.05,17.21,45.56,877.8453
2011-03-16 05:40:00,0.187,0.001,0.001,17.25,46.41,877.9848
2011-03-16 05:50:00,0.0,0.0,0.0,17.0,47.3,878.0827
2011-03-16 06:00:00,0.0,0.0,0.031,16.89,47.3,878.1484
2011-03-16 06:10:00,0.0,0.0,0.001,16.92,47.23,878.1066
2011-03-16 06:20:00,0.251,0.0,0.0,17.19,46.96,878.1573
2011-03-16 06:30:00,0.0,0.144,0.199,16.98,46.99,878.426
2011-03-16 06:40:00,0.0,0.906,0.791,16.97,47.74,878.4764
2011-03-16 06:50:00,0.0,4.022,3.552,16.87,48.35,878.6641
2011-03-16 07:00:00,3.401,13.22,11.52,16.8,47.95,878.6558
2011-03-16 07:10:00,71.9,31.87,23.14,17.13,46.89,878.8605
2011-03-16 07:20:00,137.3,56.7,35.42,17.44,46.24,878.9915
2011-03-16 07:30:00,204.6,85.3,47.06,18.17,45.39,879.2285
2011-03-16 07:40:00,268.3,118.7,58.18,18.24,45.63,879.3024
2011-03-16 07:50:00,322.8,153.2,68.61,18.49,44.71,879.3676
2011-03-16 08:00:00,381.9,192.1,77.96,19.11,43.0,879.4003
2011-03-16 08:10:00,433.0,231.9,86.9,19.84,42.05,879.5563
2011-03-16 08:20:00,469.6,266.8,95.3,20.94,39.18,879.5637
2011-03-16 08:30:00,507.4,311.5,103.6,21.63,39.69,879.695
2011-03-16 08:40:00,545.0,354.0,111.1,21.64,38.98,879.7365
2011-03-16 08:50:00,578.2,396.7,118.5,21.28,38.8,879.8227
2011-03-16 09:00:00,599.2,432.6,125.5,22.13,37.2,879.8735
2011-03-16 09:10:00,616.4,465.5,131.5,22.19,37.78,880.0486
2011-03-16 09:20:00,638.3,501.4,136.0,21.95,37.77,879.8203
2011-03-16 09:30:00,656.0,535.1,140.8,21.94,38.18,879.8606
2011-03-16 09:40:00,681.1,572.7,144.0,21.8,38.59,880.0746
2011-03-16 09:50:00,710.7,612.3,147.9,22.54,35.01,879.9668
2011-03-16 10:00:00,692.1,621.1,149.3,22.72,35.11,879.9428
2011-03-16 10:10:00,702.2,648.4,154.4,23.15,33.71,880.0401
2011-03-16 10:20:00,710.8,672.6,156.9,23.2,35.9,879.8265
2011-03-16 10:30:00,746.6,717.5,160.7,23.0,34.16,879.8284
2011-03-16 10:40:00,762.5,747.8,164.0,23.83,34.05,879.8925
2011-03-16 10:50:00,781.9,779.8,167.1,23.77,31.84,879.8191
2011-03-16 11:00:00,792.4,802.0,167.9,24.09,31.36,879.5727
2011-03-16 11:10:00,808.0,830.0,169.4,24.25,29.52,879.3532
2011-03-16 11:20:00,809.0,843.0,172.6,25.37,26.93,879.2139
2011-03-16 11:30:00,815.0,862.0,174.7,26.05,29.18,879.1567
2011-03-16 11:40:00,822.0,879.0,177.5,24.99,28.19,879.0902
2011-03-16 11:50:00,822.0,893.0,178.3,25.68,27.13,878.8051
2011-03-16 12:00:00,812.0,895.0,179.9,25.24,27.71,878.5676
2011-03-16 12:10:00,807.0,900.0,183.4,25.7,26.38,878.3545
2011-03-16 12:20:00,813.0,908.0,183.1,26.07,25.23,878.2073
2011-03-16 12:30:00,822.0,918.0,183.9,26.7,25.02,878.0189
2011-03-16 12:40:00,837.0,933.0,181.9,25.96,24.41,877.5528
2011-03-16 12:50:00,845.0,935.0,179.7,26.46,21.61,877.3723
2011-03-16 13:00:00,843.0,932.0,182.8,27.81,20.73,877.201
2011-03-16 13:10:00,819.0,918.0,187.5,27.78,20.79,876.8813
2011-03-16 13:20:00,798.6,908.0,193.0,27.68,20.11,876.7018
2011-03-16 13:30:00,768.5,886.0,198.6,27.46,20.04,876.5961
2011-03-16 13:40:00,716.4,846.0,201.0,27.57,20.49,876.4729
2011-03-16 13:50:00,760.7,871.0,202.2,27.8,19.91,876.3336
2011-03-16 14:00:00,756.7,861.0,201.6,28.47,18.89,876.1537
2011-03-16 14:10:00,744.7,847.0,202.5,27.91,19.5,875.8922
2011-03-16 14:20:00,743.2,836.0,203.9,28.2,19.6,875.6465
2011-03-16 14:30:00,721.2,812.0,203.7,28.43,20.01,875.3439
2011-03-16 14:40:00,696.9,784.4,206.3,28.65,18.68,875.2453
2011-03-16 14:50:00,675.6,755.8,207.9,29.62,18.95,874.9587
2011-03-16 15:00:00,649.0,724.0,207.6,29.46,19.12,874.7393
2011-03-16 15:10:00,626.8,695.0,205.4,28.91,19.6,874.6231
2011-03-16 15:20:00,607.1,669.3,205.6,28.99,18.31,874.5304
2011-03-16 15:30:00,587.5,641.7,205.2,28.74,18.92,874.232
2011-03-16 15:40:00,577.7,620.2,206.1,28.99,18.0,874.1955
2011-03-16 15:50:00,546.9,590.5,209.7,29.35,16.26,874.2874
2011-03-16 16:00:00,237.4,405.8,216.8,29.34,18.27,874.2057
2011-03-16 16:10:00,79.64,294.2,203.3,29.21,16.23,874.125
2011-03-16 16:20:00,128.9,284.3,171.3,29.04,17.01,874.0928
2011-03-16 16:30:00,55.37,210.4,150.3,29.41,17.52,873.9856
2011-03-16 16:40:00,0.753,146.4,127.0,28.93,16.57,873.9858
2011-03-16 16:50:00,0.169,126.1,111.7,28.99,16.19,874.0189
2011-03-16 17:00:00,0.411,134.3,118.8,29.05,16.16,873.9769
2011-03-16 17:10:00,0.468,130.3,114.4,29.16,16.87,874.0928
2011-03-16 17:20:00,1.598,125.5,109.3,29.41,15.92,874.1007
2011-03-16 17:30:00,2.177,115.8,99.7,29.22,16.29,874.0914
2011-03-16 17:40:00,0.0,98.0,83.5,29.09,17.62,874.1581
2011-03-16 17:50:00,0.0,67.24,57.93,28.89,17.69,874.1334
2011-03-16 18:00:00,0.0,49.69,42.55,28.8,16.74,874.0352
2011-03-16 18:10:00,0.0,33.12,28.5,28.56,18.75,874.198
2011-03-16 18:20:00,0.0,21.59,18.66,28.44,17.9,874.1664
2011-03-16 18:30:00,0.0,13.8,12.03,28.38,17.83,874.1909
2011-03-16 18:40:00,0.0,7.521,6.582,28.33,17.9,874.1489
2011-03-16 18:50:00,0.0,2.387,2.035,28.25,19.33,874.1578
2011-03-16 19:00:00,0.0,0.383,0.245,27.91,19.5,874.3058
2011-03-16 19:10:00,0.0,0.0,0.0,27.76,18.92,874.4764
2011-03-16 19:20:00,0.0,0.0,0.0,27.77,20.79,874.37
2011-03-16 19:30:00,0.0,0.0,0.0,26.8,22.33,874.4528
2011-03-16 19:40:00,0.0,0.0,0.0,26.5,22.67,874.362
2011-03-16 19:50:00,0.0,0.0,0.0,25.96,24.2,874.6405
2011-03-16 20:00:00,0.0,0.0,0.0,25.56,24.27,874.7553
2011-03-16 20:10:00,0.0,0.0,0.0,25.43,24.41,875.0332
2011-03-16 20:20:00,0.0,0.0,0.0,25.15,25.4,874.9771
2011-03-16 20:30:00,0.0,0.0,0.0,24.95,26.73,875.2401
2011-03-16 20:40:00,0.0,0.0,0.0,24.77,27.1,875.185
2011-03-16 20:50:00,0.0,0.0,0.0,24.76,27.14,875.2861
2011-03-16 21:00:00,0.074,0.031,0.145,24.86,25.94,875.546
2011-03-16 21:10:00,0.168,0.0,0.014,25.03,25.71,875.8104
2011-03-16 21:20:00,0.03,0.0,0.0,24.88,25.16,876.0369
2011-03-16 21:30:00,0.0,0.0,0.027,25.1,24.75,875.9565
2011-03-16 21:40:00,0.704,0.224,0.301,25.65,23.22,876.3406
2011-03-16 21:50:00,1.167,0.207,0.312,25.99,23.25,876.1639
2011-03-16 22:00:00,0.38,0.0,0.253,25.93,24.92,876.4637
2011-03-16 22:10:00,0.0,0.0,0.0,24.8,27.54,876.7369
2011-03-16 22:20:00,0.0,0.0,0.0,24.53,27.2,877.111
2011-03-16 22:30:00,0.0,0.0,0.0,24.74,25.91,877.1783
2011-03-16 22:40:00,0.256,0.0,0.0,25.08,25.09,877.3358
2011-03-16 22:50:00,0.251,0.0,0.0,25.17,25.36,877.3812
2011-03-16 23:00:00,0.0,0.0,0.011,24.92,26.49,877.4447
2011-03-16 23:10:00,0.0,0.0,0.117,24.61,26.39,877.5696
2011-03-16 23:20:00,0.0,0.0,0.08,24.64,26.56,877.6436
2011-03-16 23:30:00,0.0,0.0,0.125,24.61,26.29,877.7563
2011-03-16 23:40:00,0.0,0.0,0.058,24.58,26.32,877.8162
2011-03-16 23:50:00,0.117,0.0,0.1,24.62,26.83,877.9009
2011-03-17 00:00:00,0.0,0.0,0.038,24.44,26.7,878.071
2011-03-17 00:10:00,0.251,0.0,0.012,24.5,26.9,877.981
2011-03-17 00:20:00,0.376,0.007,0.0,24.33,27.34,877.9465
2011-03-17 00:30:00,0.227,0.0,0.0,24.21,27.65,877.9004
2011-03-17 00:40:00,0.002,0.0,0.0,24.1,29.01,878.0076
2011-03-17 00:50:00,0.0,0.0,0.0,23.89,28.74,877.8206
2011-03-17 01:00:00,0.0,0.0,0.006,23.69,27.79,877.9445
2011-03-17 01:10:00,0.014,0.006,0.1,23.67,27.75,877.9453
2011-03-17 01:20:00,0.0,0.0,0.015,23.36,28.5,877.8461
2011-03-17 01:30:00,0.0,0.0,0.033,23.11,29.12,877.731
2011-03-17 01:40:00,0.0,0.0,0.031,22.82,29.46,877.6171
2011-03-17 01:50:00,0.0,0.0,0.011,22.59,29.49,877.7463
2011-03-17 02:00:00,0.0,0.0,0.001,22.47,30.04,877.6738
2011-03-17 02:10:00,0.0,0.0,0.0,22.39,30.35,877.6305
2011-03-17 02:20:00,0.0,0.0,0.0,22.23,30.58,877.6195
2011-03-17 02:30:00,0.009,0.0,0.0,22.2,30.59,877.5458
2011-03-17 02:40:00,0.0,0.0,0.0,22.11,30.96,877.6559
2011-03-17 02:50:00,0.0,0.0,0.0,21.96,31.61,877.5762
2011-03-17 03:00:00,0.0,0.0,0.0,21.74,31.17,877.5911
2011-03-17 03:10:00,0.0,0.0,0.07,21.7,30.89,877.6355
2011-03-17 03:20:00,0.018,0.0,0.12,21.69,30.28,877.6484
2011-03-17 03:30:00,0.277,0.0,0.121,21.68,31.54,877.7468
2011-03-17 03:40:00,0.0,0.0,0.0,20.92,33.38,877.6813
2011-03-17 03:50:00,0.084,0.002,0.041,20.86,31.99,877.7314
2011-03-17 04:00:00,0.193,0.0,0.0,20.96,33.21,877.8286
2011-03-17 04:10:00,0.0,0.0,0.0,20.51,33.76,877.7796
2011-03-17 04:20:00,0.0,0.0,0.0,20.19,35.94,877.6411
2011-03-17 04:30:00,0.0,0.0,0.0,19.82,35.19,877.7143
2011-03-17 04:40:00,0.0,0.002,0.0,19.66,37.24,877.7637
2011-03-17 04:50:00,0.007,0.001,0.0,19.38,34.68,877.7798
2011-03-17 05:00:00,0.217,0.0,0.0,19.56,37.75,877.8373
2011-03-17 05:10:00,0.0,0.0,0.0,19.17,36.56,877.7966
2011-03-17 05:20:00,0.0,0.0,0.0,18.9,40.61,877.9189
2011-03-17 05:30:00,0.0,0.0,0.0,18.1,40.07,878.0911
2011-03-17 05:40:00,0.0,0.0,0.0,18.1,40.38,878.2133
2011-03-17 05:50:00,0.0,0.013,0.016,18.02,40.17,878.1238
2011-03-17 06:00:00,0.0,0.0,0.002,17.72,40.17,878.3128
2011-03-17 06:10:00,0.0,0.005,0.047,17.76,40.44,878.3035
2011-03-17 06:20:00,0.0,0.009,0.04,17.55,41.33,878.689
2011-03-17 06:30:00,0.0,0.172,0.109,17.37,42.15,878.7292
2011-03-17 06:40:00,0.0,1.057,0.95,17.24,41.36,878.7704
2011-03-17 06:50:00,0.0,4.563,3.952,17.09,41.16,878.8436
2011-03-17 07:00:00,1.222,14.76,12.42,17.11,40.51,878.9921
2011-03-17 07:10:00,45.28,32.56,24.6,17.74,38.47,879.2776
2011-03-17 07:20:00,108.7,56.53,37.26,18.22,38.23,879.3759
2011-03-17 07:30:00,171.1,85.3,50.04,18.41,35.12,879.45
2011-03-17 07:40:00,233.6,117.9,61.99,19.73,31.61,879.7117
2011-03-17 07:50:00,294.4,153.5,73.41,20.76,32.4,879.9323
2011-03-17 08:00:00,353.9,192.5,83.1,21.49,30.28,880.0062
2011-03-17 08:10:00,408.8,232.8,92.2,22.93,29.29,880.0715
2011-03-17 08:20:00,453.7,273.6,95.8,21.62,31.99,880.2191
2011-03-17 08:30:00,489.0,313.2,107.5,21.32,31.37,880.3496
2011-03-17 08:40:00,525.3,353.7,114.3,21.77,31.1,880.4377
2011-03-17 08:50:00,558.5,393.0,119.9,22.0,29.87,880.6381
2011-03-17 09:00:00,581.5,428.5,125.7,22.15,29.49,880.9341
2011-03-17 09:10:00,605.5,462.8,130.7,22.71,28.64,880.8774
2011-03-17 09:20:00,639.7,502.1,134.5,22.84,30.31,880.8541
2011-03-17 09:30:00,679.6,546.5,137.2,22.81,29.11,880.807
2011-03-17 09:40:00,697.2,578.1,139.9,23.16,29.18,881.0546
2011-03-17 09:50:00,716.7,613.3,142.3,23.45,28.84,880.7363
2011-03-17 10:00:00,733.7,647.2,146.0,23.24,28.43,880.8008
2011-03-17 10:10:00,751.3,678.3,149.2,23.93,27.54,880.7025
2011-03-17 10:20:00,764.2,708.3,151.3,23.8,27.58,880.6536
2011-03-17 10:30:00,776.9,734.7,153.5,24.54,26.35,880.5233
2011-03-17 10:40:00,803.0,765.8,153.5,24.32,25.94,880.5881
2011-03-17 10:50:00,815.0,791.6,154.2,24.61,25.7,880.4487
2011-03-17 11:00:00,825.0,815.0,155.4,24.64,26.01,880.1629
2011-03-17 11:10:00,819.0,830.0,160.5,24.53,24.92,880.0972
2011-03-17 11:20:00,803.0,837.0,167.5,25.23,23.45,879.9092
2011-03-17 11:30:00,802.0,855.0,170.8,24.74,23.83,879.7285
2011-03-17 11:40:00,822.0,879.0,171.5,25.94,20.76,879.5245
2011-03-17 11:50:00,821.0,889.0,174.8,26.44,18.0,879.4016
2011-03-17 12:00:00,826.0,903.0,175.9,26.5,16.02,879.116
2011-03-17 12:10:00,836.0,911.0,173.5,27.63,15.27,879.001
2011-03-17 12:20:00,848.0,922.0,171.2,27.18,14.97,878.7958
2011-03-17 12:30:00,841.0,923.0,172.6,27.15,14.86,878.5912
2011-03-17 12:40:00,844.0,926.0,174.6,26.87,14.97,878.2806
2011-03-17 12:50:00,844.0,926.0,172.4,27.39,15.37,877.9954
2011-03-17 13:00:00,843.0,922.0,171.7,28.29,14.28,877.8798
2011-03-17 13:10:00,839.0,915.0,171.0,29.09,14.66,877.5768
2011-03-17 13:20:00,831.0,909.0,171.5,27.78,15.1,877.5532
2011-03-17 13:30:00,805.0,899.0,173.1,27.97,15.07,877.2502
2011-03-17 13:40:00,819.0,727.7,168.7,27.76,14.9,877.119
2011-03-17 13:50:00,817.0,886.0,171.8,29.31,14.52,876.8243
2011-03-17 14:00:00,822.0,883.0,170.8,29.18,14.66,876.6362
2011-03-17 14:10:00,816.0,873.0,172.3,28.65,14.76,876.4001
2011-03-17 14:20:00,774.5,840.0,178.7,28.94,14.11,876.2758
2011-03-17 14:30:00,740.4,802.0,178.8,29.98,13.84,876.0224
2011-03-17 14:40:00,759.4,800.0,175.3,29.46,13.98,875.7375
2011-03-17 14:50:00,745.8,776.7,174.2,29.59,14.01,875.4338
2011-03-17 15:00:00,740.9,752.1,169.4,29.53,13.5,875.5149
2011-03-17 15:10:00,721.5,716.5,165.7,30.07,13.53,875.1718
2011-03-17 15:20:00,703.0,687.9,163.7,30.25,13.74,875.0747
2011-03-17 15:30:00,680.7,655.7,163.0,29.63,13.5,874.8356
2011-03-17 15:40:00,658.8,622.1,161.6,30.28,13.06,874.5433
2011-03-17 15:50:00,648.5,596.9,158.9,30.5,13.5,874.5668
2011-03-17 16:00:00,628.3,559.5,154.2,30.48,13.33,874.4271
2011-03-17 16:10:00,596.3,517.6,148.9,30.31,14.18,874.2553
2011-03-17 16:20:00,569.4,482.4,144.7,29.99,13.87,874.1415
2011-03-17 16:30:00,548.6,449.9,141.8,30.69,12.72,874.2554
2011-03-17 16:40:00,494.0,397.7,134.0,30.42,13.47,874.0359
2011-03-17 16:50:00,452.9,354.6,128.1,30.87,13.29,874.1077
2011-03-17 17:00:00,338.2,283.3,118.8,30.29,13.26,874.101
2011-03-17 17:10:00,262.4,228.6,110.0,30.29,13.43,873.9363
2011-03-17 17:20:00,325.1,235.8,105.4,30.63,12.89,873.856
2011-03-17 17:30:00,275.5,195.8,95.5,30.85,13.23,873.9283
2011-03-17 17:40:00,232.3,161.2,84.9,30.24,13.06,874.0599
2011-03-17 17:50:00,184.4,128.2,73.56,30.07,13.12,873.8555
2011-03-17 18:00:00,140.2,98.1,61.12,30.08,13.26,874.0678
2011-03-17 18:10:00,100.0,71.69,49.04,30.03,13.26,874.1581
2011-03-17 18:20:00,65.37,49.1,35.87,30.25,13.43,874.1987
2011-03-17 18:30:00,13.35,25.95,21.42,29.96,13.91,874.4354
2011-03-17 18:40:00,0.002,11.75,10.35,29.35,14.39,874.2981
2011-03-17 18:50:00,0.0,3.997,3.882,28.59,15.41,874.4274
2011-03-17 19:00:00,0.0,0.67,0.792,28.28,15.68,874.5254
2011-03-17 19:10:00,0.0,0.0,0.098,28.09,16.06,874.5021
2011-03-17 19:20:00,0.0,0.0,0.017,27.33,18.37,874.4688
2011-03-17 19:30:00,0.0,0.0,0.018,26.88,18.89,874.6158
2011-03-17 19:40:00,0.0,0.0,0.0,26.24,20.59,874.5588
2011-03-17 19:50:00,0.0,0.009,0.0,25.48,20.28,874.8214
2011-03-17 20:00:00,0.0,0.0,0.0,25.38,20.93,874.9348
2011-03-17 20:10:00,0.0,0.006,0.0,25.32,20.79,875.0905
2011-03-17 20:20:00,0.0,0.002,0.026,25.28,20.96,875.2062
2011-03-17 20:30:00,0.0,0.013,0.312,25.44,21.24,875.3713
2011-03-17 20:40:00,0.035,0.068,0.312,25.67,20.93,875.681
2011-03-17 20:50:00,0.36,0.238,0.295,25.8,20.76,875.7582
2011-03-17 21:00:00,0.122,0.046,0.092,25.82,20.45,875.7515
2011-03-17 21:10:00,0.155,0.066,0.113,25.91,19.91,875.9536
2011-03-17 21:20:00,0.285,0.03,0.157,26.1,19.29,876.0394
2011-03-17 21:30:00,0.43,0.054,0.205,26.39,18.89,876.0224
2011-03-17 21:40:00,0.254,0.041,0.156,26.51,19.26,876.2665
2011-03-17 21:50:00,0.114,0.007,0.148,26.5,19.6,876.3876
2011-03-17 22:00:00,0.0,0.0,0.138,26.11,22.09,876.7652
2011-03-17 22:10:00,0.0,0.0,0.0,24.98,22.02,876.9514
2011-03-17 22:20:00,0.0,0.0,0.0,25.21,21.07,877.1731
2011-03-17 22:30:00,0.103,0.0,0.0,25.53,21.24,877.0844
2011-03-17 22:40:00,0.0,0.0,0.0,25.13,22.33,877.0934
2011-03-17 22:50:00,0.171,0.128,0.051,25.06,21.79,877.3048
2011-03-17 23:00:00,0.049,0.0,0.0,24.94,22.4,877.2168
2011-03-17 23:10:00,0.14,0.0,0.0,25.18,19.88,877.2714
2011-03-17 23:20:00,0.434,0.0,0.0,25.72,20.01,877.4313
2011-03-17 23:30:00,0.066,0.0,0.0,25.55,21.24,877.6329
2011-03-17 23:40:00,0.0,0.0,0.0,25.02,22.2,877.6291
2011-03-17 23:50:00,0.061,0.088,0.0,24.93,22.71,877.7546
2011-03-18 00:00:00,0.181,0.001,0.0,25.21,24.68,877.8539
2011-03-18 00:10:00,0.0,0.0,0.0,24.36,26.39,877.8219
2011-03-18 00:20:00,0.0,0.0,0.0,23.72,27.28,877.9071
2011-03-18 00:30:00,0.0,0.0,0.005,23.37,28.5,877.9568
2011-03-18 00:40:00,0.0,0.0,0.0,23.2,29.53,877.821
2011-03-18 00:50:00,0.0,0.0,0.0,22.92,30.14,877.8383
2011-03-18 01:00:00,0.0,0.0,0.0,22.75,30.48,877.8741
2011-03-18 01:10:00,0.0,0.0,0.0,22.58,30.55,877.7682
2011-03-18 01:20:00,0.0,0.0,0.0,22.55,30.45,877.7582
2011-03-18 01:30:00,0.0,0.0,0.0,22.45,30.24,877.7697
2011-03-18 01:40:00,0.0,0.0,0.0,22.33,30.52,877.7995
2011-03-18 01:50:00,0.0,0.0,0.0,22.16,31.1,877.8286
